Country_code,Country_name,ISO_Alpha3,Year,Cause_Group,Sex,Total_deaths
3150,Israel,ISR,2015,G,1,769
3150,Israel,ISR,2015,G,2,845
3150,Israel,ISR,2015,H,1,4
3150,Israel,ISR,2015,H,2,1
3150,Israel,ISR,2015,I,1,5117
3150,Israel,ISR,2015,I,2,5283
3150,Israel,ISR,2015,J,1,1861
3150,Israel,ISR,2015,J,2,1813
3150,Israel,ISR,2015,K,1,716
3150,Israel,ISR,2015,K,2,771
3150,Israel,ISR,2015,L,1,210
3150,Israel,ISR,2015,L,2,243
3150,Israel,ISR,2015,M,1,146
3150,Israel,ISR,2015,M,2,224
3150,Israel,ISR,2015,N,1,1100
3150,Israel,ISR,2015,N,2,1093
3150,Israel,ISR,2015,O,2,7
3150,Israel,ISR,2015,P,1,145
3150,Israel,ISR,2015,P,2,106
3150,Israel,ISR,2015,Q,1,144
3150,Israel,ISR,2015,Q,2,137
3150,Israel,ISR,2015,R,1,1491
3150,Israel,ISR,2015,R,2,1079
3150,Israel,ISR,2015,V,1,276
3150,Israel,ISR,2015,V,2,102
3150,Israel,ISR,2015,W,1,200
3150,Israel,ISR,2015,W,2,140
3150,Israel,ISR,2015,X,1,556
3150,Israel,ISR,2015,X,2,262
3150,Israel,ISR,2015,Y,1,153
3150,Israel,ISR,2015,Y,2,98
3150,Israel,ISR,2016,A,1,22898
3150,Israel,ISR,2016,A,2,23492
3150,Israel,ISR,2016,B,1,74
3150,Israel,ISR,2016,B,2,58
3150,Israel,ISR,2016,C,1,5580
3150,Israel,ISR,2016,C,2,5497
3150,Israel,ISR,2016,D,1,256
3150,Israel,ISR,2016,D,2,344
3150,Israel,ISR,2016,E,1,1437
3150,Israel,ISR,2016,E,2,1733
3150,Israel,ISR,2016,F,1,672
3150,Israel,ISR,2016,F,2,1109
3150,Israel,ISR,2016,G,1,796
3150,Israel,ISR,2016,G,2,945
3150,Israel,ISR,2016,H,1,3
3150,Israel,ISR,2016,H,2,2
3150,Israel,ISR,2016,I,1,4957
3150,Israel,ISR,2016,I,2,5353
3150,Israel,ISR,2016,J,1,1783
3150,Israel,ISR,2016,J,2,1738
3150,Israel,ISR,2016,K,1,694
3150,Israel,ISR,2016,K,2,754
3150,Israel,ISR,2016,L,1,182
3150,Israel,ISR,2016,L,2,206
3150,Israel,ISR,2016,M,1,133
3150,Israel,ISR,2016,M,2,171
3150,Israel,ISR,2016,N,1,1063
3150,Israel,ISR,2016,N,2,1099
3150,Israel,ISR,2016,O,2,8
3150,Israel,ISR,2016,P,1,156
3150,Israel,ISR,2016,P,2,96
3150,Israel,ISR,2016,Q,1,135
3150,Israel,ISR,2016,Q,2,120
3150,Israel,ISR,2016,R,1,1430
3150,Israel,ISR,2016,R,2,1142
3150,Israel,ISR,2016,V,1,295
3150,Israel,ISR,2016,V,2,97
3150,Israel,ISR,2016,W,1,213
3150,Israel,ISR,2016,W,2,138
3150,Israel,ISR,2016,X,1,610
3150,Israel,ISR,2016,X,2,303
3150,Israel,ISR,2016,Y,1,99
3150,Israel,ISR,2016,Y,2,61
3150,Israel,ISR,2017,A,1,23820
3150,Israel,ISR,2017,A,2,23166
3150,Israel,ISR,2017,B,1,72
3150,Israel,ISR,2017,B,2,56
3150,Israel,ISR,2017,C,1,5682
3150,Israel,ISR,2017,C,2,5541
3150,Israel,ISR,2017,D,1,336
3150,Israel,ISR,2017,D,2,403
3150,Israel,ISR,2017,E,1,1539
3150,Israel,ISR,2017,E,2,1777
3150,Israel,ISR,2017,F,1,788
3150,Israel,ISR,2017,F,2,1250
3150,Israel,ISR,2017,G,1,812
3150,Israel,ISR,2017,G,2,887
3150,Israel,ISR,2017,H,1,4
3150,Israel,ISR,2017,H,2,1
3150,Israel,ISR,2017,I,1,5197
3150,Israel,ISR,2017,I,2,4990
3150,Israel,ISR,2017,J,1,1955
3150,Israel,ISR,2017,J,2,1800
3150,Israel,ISR,2017,K,1,692
3150,Israel,ISR,2017,K,2,743
3150,Israel,ISR,2017,L,1,141
3150,Israel,ISR,2017,L,2,189
3150,Israel,ISR,2017,M,1,165
3150,Israel,ISR,2017,M,2,165
3150,Israel,ISR,2017,N,1,1002
3150,Israel,ISR,2017,N,2,993
3150,Israel,ISR,2017,O,2,8
3150,Israel,ISR,2017,P,1,130
3150,Israel,ISR,2017,P,2,106
3150,Israel,ISR,2017,Q,1,156
3150,Israel,ISR,2017,Q,2,128
3150,Israel,ISR,2017,R,1,1564
3150,Israel,ISR,2017,R,2,1089
3150,Israel,ISR,2017,V,1,297
3150,Israel,ISR,2017,V,2,94
3150,Israel,ISR,2017,W,1,192
3150,Israel,ISR,2017,W,2,140
3150,Israel,ISR,2017,X,1,634
3150,Israel,ISR,2017,X,2,316
3150,Israel,ISR,2017,Y,1,118
3150,Israel,ISR,2017,Y,2,54
3150,Israel,ISR,2018,A,1,23494
3150,Israel,ISR,2018,A,2,23235
3150,Israel,ISR,2018,B,1,72
3150,Israel,ISR,2018,B,2,52
3150,Israel,ISR,2018,C,1,5869
3150,Israel,ISR,2018,C,2,5597
3150,Israel,ISR,2018,D,1,295
3150,Israel,ISR,2018,D,2,377
3150,Israel,ISR,2018,E,1,1361
3150,Israel,ISR,2018,E,2,1627
3150,Israel,ISR,2018,F,1,802
3150,Israel,ISR,2018,F,2,1348
3150,Israel,ISR,2018,G,1,770
3150,Israel,ISR,2018,G,2,885
3150,Israel,ISR,2018,H,1,1
3150,Israel,ISR,2018,H,2,1
3150,Israel,ISR,2018,I,1,4899
3150,Israel,ISR,2018,I,2,4879
3150,Israel,ISR,2018,J,1,2038
3150,Israel,ISR,2018,J,2,2008
3150,Israel,ISR,2018,K,1,711
3150,Israel,ISR,2018,K,2,787
3150,Israel,ISR,2018,L,1,167
3150,Israel,ISR,2018,L,2,168
3150,Israel,ISR,2018,M,1,123
3150,Israel,ISR,2018,M,2,167
3150,Israel,ISR,2018,N,1,1040
3150,Israel,ISR,2018,N,2,1037
3150,Israel,ISR,2018,O,2,7
3150,Israel,ISR,2018,P,1,122
3150,Israel,ISR,2018,P,2,109
3150,Israel,ISR,2018,Q,1,134
3150,Israel,ISR,2018,Q,2,116
3150,Israel,ISR,2018,R,1,1664
3150,Israel,ISR,2018,R,2,1186
3150,Israel,ISR,2018,V,1,264
3150,Israel,ISR,2018,V,2,79
3150,Israel,ISR,2018,W,1,220
3150,Israel,ISR,2018,W,2,152
3150,Israel,ISR,2018,X,1,687
3150,Israel,ISR,2018,X,2,336
3150,Israel,ISR,2018,Y,1,113
3150,Israel,ISR,2018,Y,2,75
3150,Israel,ISR,2019,A,1,24115
3150,Israel,ISR,2019,A,2,24175
3150,Israel,ISR,2019,B,1,79
3150,Israel,ISR,2019,B,2,65
3150,Israel,ISR,2019,C,1,5911
3150,Israel,ISR,2019,C,2,5839
3150,Israel,ISR,2019,D,1,327
3150,Israel,ISR,2019,D,2,357
3150,Israel,ISR,2019,E,1,1377
3150,Israel,ISR,2019,E,2,1555
3150,Israel,ISR,2019,F,1,898
3150,Israel,ISR,2019,F,2,1533
3150,Israel,ISR,2019,G,1,753
3150,Israel,ISR,2019,G,2,938
3150,Israel,ISR,2019,H,2,1
3150,Israel,ISR,2019,I,1,5069
3150,Israel,ISR,2019,I,2,5170
3150,Israel,ISR,2019,J,1,2273
3150,Israel,ISR,2019,J,2,2216
3150,Israel,ISR,2019,K,1,753
3150,Israel,ISR,2019,K,2,787
3150,Israel,ISR,2019,L,1,159
3150,Israel,ISR,2019,L,2,152
3150,Israel,ISR,2019,M,1,123
3150,Israel,ISR,2019,M,2,175
3150,Israel,ISR,2019,N,1,1008
3150,Israel,ISR,2019,N,2,977
3150,Israel,ISR,2019,O,2,6
3150,Israel,ISR,2019,P,1,159
3150,Israel,ISR,2019,P,2,92
3150,Israel,ISR,2019,Q,1,139
3150,Israel,ISR,2019,Q,2,112
3150,Israel,ISR,2019,R,1,1611
3150,Israel,ISR,2019,R,2,1249
3150,Israel,ISR,2019,V,1,267
3150,Israel,ISR,2019,V,2,94
3150,Israel,ISR,2019,W,1,217
3150,Israel,ISR,2019,W,2,153
3150,Israel,ISR,2019,X,1,690
3150,Israel,ISR,2019,X,2,293
3150,Israel,ISR,2019,Y,1,88
3150,Israel,ISR,2019,Y,2,53
3150,Israel,ISR,2020,A,1,25915
3150,Israel,ISR,2020,A,2,24928
3150,Israel,ISR,2020,B,1,71
3150,Israel,ISR,2020,B,2,52
3150,Israel,ISR,2020,C,1,6123
3150,Israel,ISR,2020,C,2,5635
3150,Israel,ISR,2020,D,1,319
3150,Israel,ISR,2020,D,2,383
3150,Israel,ISR,2020,E,1,1524
3150,Israel,ISR,2020,E,2,1646
3150,Israel,ISR,2020,F,1,838
3150,Israel,ISR,2020,F,2,1519
3150,Israel,ISR,2020,G,1,713
3150,Israel,ISR,2020,G,2,887
3150,Israel,ISR,2020,H,1,5
3150,Israel,ISR,2020,H,2,4
3150,Israel,ISR,2020,I,1,5167
3150,Israel,ISR,2020,I,2,5172
3150,Israel,ISR,2020,J,1,2160
3150,Israel,ISR,2020,J,2,2081
3150,Israel,ISR,2020,K,1,745
3150,Israel,ISR,2020,K,2,748
3150,Israel,ISR,2020,L,1,143
3150,Israel,ISR,2020,L,2,156
3150,Israel,ISR,2020,M,1,127
3150,Israel,ISR,2020,M,2,170
3150,Israel,ISR,2020,N,1,999
3150,Israel,ISR,2020,N,2,1008
3150,Israel,ISR,2020,O,2,8
3150,Israel,ISR,2020,P,1,112
3150,Israel,ISR,2020,P,2,72
3150,Israel,ISR,2020,Q,1,117
3150,Israel,ISR,2020,Q,2,106
3150,Israel,ISR,2020,R,1,1714
3150,Israel,ISR,2020,R,2,1227
3150,Israel,ISR,2020,U,1,1823
3150,Israel,ISR,2020,U,2,1337
3150,Israel,ISR,2020,V,1,251
3150,Israel,ISR,2020,V,2,89
3150,Israel,ISR,2020,W,1,207
3150,Israel,ISR,2020,W,2,171
3150,Israel,ISR,2020,X,1,681
3150,Israel,ISR,2020,X,2,297
3150,Israel,ISR,2020,Y,1,86
3150,Israel,ISR,2020,Y,2,58
3150,Israel,ISR,2021,A,1,26870
3150,Israel,ISR,2021,A,2,26093
3150,Israel,ISR,2021,B,1,73
3150,Israel,ISR,2021,B,2,58
3150,Israel,ISR,2021,C,1,5944
3150,Israel,ISR,2021,C,2,5639
3150,Israel,ISR,2021,D,1,329
3150,Israel,ISR,2021,D,2,409
3150,Israel,ISR,2021,E,1,1477
3150,Israel,ISR,2021,E,2,1570
3150,Israel,ISR,2021,F,1,873
3150,Israel,ISR,2021,F,2,1398
3150,Israel,ISR,2021,G,1,791
3150,Israel,ISR,2021,G,2,969
3150,Israel,ISR,2021,H,1,4
3150,Israel,ISR,2021,I,1,5006
3150,Israel,ISR,2021,I,2,5241
3150,Israel,ISR,2021,J,1,2238
3150,Israel,ISR,2021,J,2,2130
3150,Israel,ISR,2021,K,1,759
3150,Israel,ISR,2021,K,2,842
3150,Israel,ISR,2021,L,1,139
3150,Israel,ISR,2021,L,2,162
3150,Israel,ISR,2021,M,1,109
3150,Israel,ISR,2021,M,2,160
3150,Israel,ISR,2021,N,1,1032
3150,Israel,ISR,2021,N,2,1082
3150,Israel,ISR,2021,O,2,17
3150,Israel,ISR,2021,P,1,144
3150,Israel,ISR,2021,P,2,91
3150,Israel,ISR,2021,Q,1,140
3150,Israel,ISR,2021,Q,2,110
3150,Israel,ISR,2021,R,1,1691
3150,Israel,ISR,2021,R,2,1208
3150,Israel,ISR,2021,U,1,2636
3150,Israel,ISR,2021,U,2,2164
3150,Israel,ISR,2021,V,1,294
3150,Israel,ISR,2021,V,2,83
3150,Israel,ISR,2021,W,1,258
3150,Israel,ISR,2021,W,2,182
3150,Israel,ISR,2021,X,1,617
3150,Israel,ISR,2021,X,2,316
3150,Israel,ISR,2021,Y,1,126
3150,Israel,ISR,2021,Y,2,70
3160,Japan,JPN,2013,A,1,667255
3160,Japan,JPN,2013,A,2,619084
3160,Japan,JPN,2013,B,1,3932
3160,Japan,JPN,2013,B,2,3898
3160,Japan,JPN,2013,C,1,216977
3160,Japan,JPN,2013,C,2,147900
3160,Japan,JPN,2013,D,1,7625
3160,Japan,JPN,2013,D,2,7879
3160,Japan,JPN,2013,E,1,10638
3160,Japan,JPN,2013,E,2,10846
3160,Japan,JPN,2013,F,1,3588
3160,Japan,JPN,2013,F,2,8346
3160,Japan,JPN,2013,G,1,12478
3160,Japan,JPN,2013,G,2,14407
3160,Japan,JPN,2013,H,1,17
3160,Japan,JPN,2013,H,2,6
3160,Japan,JPN,2013,I,1,162508
3160,Japan,JPN,2013,I,2,183142
3160,Japan,JPN,2013,J,1,115149
3160,Japan,JPN,2013,J,2,88524
3160,Japan,JPN,2013,K,1,25076
3160,Japan,JPN,2013,K,2,22535
3160,Japan,JPN,2013,L,1,554
3160,Japan,JPN,2013,L,2,911
3160,Japan,JPN,2013,M,1,2248
3160,Japan,JPN,2013,M,2,3601
3160,Japan,JPN,2013,N,1,16126
3160,Japan,JPN,2013,N,2,20261
3160,Japan,JPN,2013,O,2,41
3160,Japan,JPN,2013,P,1,316
3160,Japan,JPN,2013,P,2,245
3160,Japan,JPN,2013,Q,1,1002
3160,Japan,JPN,2013,Q,2,1077
3160,Japan,JPN,2013,R,1,27211
3160,Japan,JPN,2013,R,2,59702
3160,Japan,JPN,2013,V,1,4119
3160,Japan,JPN,2013,V,2,1941
3160,Japan,JPN,2013,W,1,13905
3160,Japan,JPN,2013,W,2,11638
3160,Japan,JPN,2013,X,1,23280
3160,Japan,JPN,2013,X,2,10978
3160,Japan,JPN,2013,Y,1,3364
3160,Japan,JPN,2013,Y,2,2542
3160,Japan,JPN,2014,A,1,668866
3160,Japan,JPN,2014,A,2,622165
3160,Japan,JPN,2014,B,1,3789
3160,Japan,JPN,2014,B,2,3753
3160,Japan,JPN,2014,C,1,218402
3160,Japan,JPN,2014,C,2,149712
3160,Japan,JPN,2014,D,1,7584
3160,Japan,JPN,2014,D,2,7724
3160,Japan,JPN,2014,E,1,10561
3160,Japan,JPN,2014,E,2,10504
3160,Japan,JPN,2014,F,1,3979
3160,Japan,JPN,2014,F,2,8705
3160,Japan,JPN,2014,G,1,13032
3160,Japan,JPN,2014,G,2,15352
3160,Japan,JPN,2014,H,1,10
3160,Japan,JPN,2014,H,2,5
3160,Japan,JPN,2014,I,1,161804
3160,Japan,JPN,2014,I,2,179956
3160,Japan,JPN,2014,J,1,115235
3160,Japan,JPN,2014,J,2,87393
3160,Japan,JPN,2014,K,1,25134
3160,Japan,JPN,2014,K,2,22845
3160,Japan,JPN,2014,L,1,640
3160,Japan,JPN,2014,L,2,993
3160,Japan,JPN,2014,M,1,2294
3160,Japan,JPN,2014,M,2,3698
3160,Japan,JPN,2014,N,1,16283
3160,Japan,JPN,2014,N,2,20474
3160,Japan,JPN,2014,O,2,33
3160,Japan,JPN,2014,P,1,269
3160,Japan,JPN,2014,P,2,263
3160,Japan,JPN,2014,Q,1,993
3160,Japan,JPN,2014,Q,2,1049
3160,Japan,JPN,2014,R,1,28916
3160,Japan,JPN,2014,R,2,64044
3160,Japan,JPN,2014,V,1,3923
3160,Japan,JPN,2014,V,2,1794
3160,Japan,JPN,2014,W,1,13923
3160,Japan,JPN,2014,W,2,11908
3160,Japan,JPN,2014,X,1,21714
3160,Japan,JPN,2014,X,2,10438
3160,Japan,JPN,2014,Y,1,3317
3160,Japan,JPN,2014,Y,2,2532
3160,Japan,JPN,2015,A,1,675319
3160,Japan,JPN,2015,A,2,633028
3160,Japan,JPN,2015,B,1,3695
3160,Japan,JPN,2015,B,2,3642
3160,Japan,JPN,2015,C,1,219510
3160,Japan,JPN,2015,C,2,150843
3160,Japan,JPN,2015,D,1,7866
3160,Japan,JPN,2015,D,2,7787
3160,Japan,JPN,2015,E,1,10497
3160,Japan,JPN,2015,E,2,10446
3160,Japan,JPN,2015,F,1,4088
3160,Japan,JPN,2015,F,2,9102
3160,Japan,JPN,2015,G,1,13843
3160,Japan,JPN,2015,G,2,17068
3160,Japan,JPN,2015,H,1,10
3160,Japan,JPN,2015,H,2,8
3160,Japan,JPN,2015,I,1,160339
3160,Japan,JPN,2015,I,2,178754
3160,Japan,JPN,2015,J,1,118495
3160,Japan,JPN,2015,J,2,89905
3160,Japan,JPN,2015,K,1,25354
3160,Japan,JPN,2015,K,2,22962
3160,Japan,JPN,2015,L,1,612
3160,Japan,JPN,2015,L,2,1036
3160,Japan,JPN,2015,M,1,2308
3160,Japan,JPN,2015,M,2,3792
3160,Japan,JPN,2015,N,1,16439
3160,Japan,JPN,2015,N,2,20626
3160,Japan,JPN,2015,O,2,44
3160,Japan,JPN,2015,P,1,279
3160,Japan,JPN,2015,P,2,218
3160,Japan,JPN,2015,Q,1,926
3160,Japan,JPN,2015,Q,2,1096
3160,Japan,JPN,2015,R,1,31873
3160,Japan,JPN,2015,R,2,71173
3160,Japan,JPN,2015,V,1,3886
3160,Japan,JPN,2015,V,2,1760
3160,Japan,JPN,2015,W,1,13621
3160,Japan,JPN,2015,W,2,11751
3160,Japan,JPN,2015,X,1,20905
3160,Japan,JPN,2015,X,2,9762
3160,Japan,JPN,2015,Y,1,3549
3160,Japan,JPN,2015,Y,2,2671
3160,Japan,JPN,2016,A,1,683549
3160,Japan,JPN,2016,A,2,642582
3160,Japan,JPN,2016,B,1,3314
3160,Japan,JPN,2016,B,2,3402
3160,Japan,JPN,2016,C,1,219790
3160,Japan,JPN,2016,C,2,153205
3160,Japan,JPN,2016,D,1,7995
3160,Japan,JPN,2016,D,2,8011
3160,Japan,JPN,2016,E,1,10734
3160,Japan,JPN,2016,E,2,10597
3160,Japan,JPN,2016,F,1,4414
3160,Japan,JPN,2016,F,2,9767
3160,Japan,JPN,2016,G,1,14940
3160,Japan,JPN,2016,G,2,18417
3160,Japan,JPN,2016,H,1,10
3160,Japan,JPN,2016,H,2,12
3160,Japan,JPN,2016,I,1,161565
3160,Japan,JPN,2016,I,2,178257
3160,Japan,JPN,2016,J,1,120238
3160,Japan,JPN,2016,J,2,88365
3160,Japan,JPN,2016,K,1,25616
3160,Japan,JPN,2016,K,2,23146
3160,Japan,JPN,2016,L,1,618
3160,Japan,JPN,2016,L,2,1034
3160,Japan,JPN,2016,M,1,2552
3160,Japan,JPN,2016,M,2,3893
3160,Japan,JPN,2016,N,1,17438
3160,Japan,JPN,2016,N,2,21159
3160,Japan,JPN,2016,O,2,36
3160,Japan,JPN,2016,P,1,258
3160,Japan,JPN,2016,P,2,268
3160,Japan,JPN,2016,Q,1,951
3160,Japan,JPN,2016,Q,2,1069
3160,Japan,JPN,2016,R,1,35030
3160,Japan,JPN,2016,R,2,77416
3160,Japan,JPN,2016,V,1,3665
3160,Japan,JPN,2016,V,2,1613
3160,Japan,JPN,2016,W,1,13780
3160,Japan,JPN,2016,W,2,11996
3160,Japan,JPN,2016,X,1,19365
3160,Japan,JPN,2016,X,2,9132
3160,Japan,JPN,2016,Y,1,3644
3160,Japan,JPN,2016,Y,2,2653
3160,Japan,JPN,2017,A,1,699159
3160,Japan,JPN,2017,A,2,659055
3160,Japan,JPN,2017,B,1,3544
3160,Japan,JPN,2017,B,2,3398
3160,Japan,JPN,2017,C,1,220398
3160,Japan,JPN,2017,C,2,152936
3160,Japan,JPN,2017,D,1,8839
3160,Japan,JPN,2017,D,2,8551
3160,Japan,JPN,2017,E,1,11502
3160,Japan,JPN,2017,E,2,10882
3160,Japan,JPN,2017,F,1,7977
3160,Japan,JPN,2017,F,2,13506
3160,Japan,JPN,2017,G,1,21168
3160,Japan,JPN,2017,G,2,23856
3160,Japan,JPN,2017,H,1,11
3160,Japan,JPN,2017,H,2,16
3160,Japan,JPN,2017,I,1,166545
3160,Japan,JPN,2017,I,2,184421
3160,Japan,JPN,2017,J,1,110890
3160,Japan,JPN,2017,J,2,78711
3160,Japan,JPN,2017,K,1,26861
3160,Japan,JPN,2017,K,2,24408
3160,Japan,JPN,2017,L,1,916
3160,Japan,JPN,2017,L,2,1524
3160,Japan,JPN,2017,M,1,3284
3160,Japan,JPN,2017,M,2,5053
3160,Japan,JPN,2017,N,1,17338
3160,Japan,JPN,2017,N,2,20659
3160,Japan,JPN,2017,O,2,36
3160,Japan,JPN,2017,P,1,271
3160,Japan,JPN,2017,P,2,215
3160,Japan,JPN,2017,Q,1,1006
3160,Japan,JPN,2017,Q,2,1122
3160,Japan,JPN,2017,R,1,39653
3160,Japan,JPN,2017,R,2,84506
3160,Japan,JPN,2017,V,1,3392
3160,Japan,JPN,2017,V,2,1612
3160,Japan,JPN,2017,W,1,14729
3160,Japan,JPN,2017,W,2,12870
3160,Japan,JPN,2017,X,1,19395
3160,Japan,JPN,2017,X,2,8984
3160,Japan,JPN,2017,Y,1,4488
3160,Japan,JPN,2017,Y,2,3107
3160,Japan,JPN,2018,A,1,707742
3160,Japan,JPN,2018,A,2,672728
3160,Japan,JPN,2018,B,1,3131
3160,Japan,JPN,2018,B,2,2998
3160,Japan,JPN,2018,C,1,218625
3160,Japan,JPN,2018,C,2,154959
3160,Japan,JPN,2018,D,1,8840
3160,Japan,JPN,2018,D,2,8586
3160,Japan,JPN,2018,E,1,11757
3160,Japan,JPN,2018,E,2,10883
3160,Japan,JPN,2018,F,1,8434
3160,Japan,JPN,2018,F,2,14117
3160,Japan,JPN,2018,G,1,22335
3160,Japan,JPN,2018,G,2,25914
3160,Japan,JPN,2018,H,1,9
3160,Japan,JPN,2018,H,2,15
3160,Japan,JPN,2018,I,1,167535
3160,Japan,JPN,2018,I,2,184990
3160,Japan,JPN,2018,J,1,112405
3160,Japan,JPN,2018,J,2,78951
3160,Japan,JPN,2018,K,1,27573
3160,Japan,JPN,2018,K,2,24611
3160,Japan,JPN,2018,L,1,1050
3160,Japan,JPN,2018,L,2,1609
3160,Japan,JPN,2018,M,1,3430
3160,Japan,JPN,2018,M,2,5381
3160,Japan,JPN,2018,N,1,18183
3160,Japan,JPN,2018,N,2,21326
3160,Japan,JPN,2018,O,2,33
3160,Japan,JPN,2018,P,1,277
3160,Japan,JPN,2018,P,2,209
3160,Japan,JPN,2018,Q,1,918
3160,Japan,JPN,2018,Q,2,1088
3160,Japan,JPN,2018,R,1,43966
3160,Japan,JPN,2018,R,2,91236
3160,Japan,JPN,2018,V,1,3155
3160,Japan,JPN,2018,V,2,1440
3160,Japan,JPN,2018,W,1,14425
3160,Japan,JPN,2018,W,2,12688
3160,Japan,JPN,2018,X,1,20037
3160,Japan,JPN,2018,X,2,9731
3160,Japan,JPN,2018,Y,1,4449
3160,Japan,JPN,2018,Y,2,3171
3160,Japan,JPN,2019,A,1,715943
3160,Japan,JPN,2019,A,2,682964
3160,Japan,JPN,2019,B,1,3009
3160,Japan,JPN,2019,B,2,2721
3160,Japan,JPN,2019,C,1,220339
3160,Japan,JPN,2019,C,2,156086
3160,Japan,JPN,2019,D,1,9202
3160,Japan,JPN,2019,D,2,8694
3160,Japan,JPN,2019,E,1,11500
3160,Japan,JPN,2019,E,2,10644
3160,Japan,JPN,2019,F,1,8675
3160,Japan,JPN,2019,F,2,14867
3160,Japan,JPN,2019,G,1,23476
3160,Japan,JPN,2019,G,2,27641
3160,Japan,JPN,2019,H,1,11
3160,Japan,JPN,2019,H,2,6
3160,Japan,JPN,2019,I,1,166536
3160,Japan,JPN,2019,I,2,183271
3160,Japan,JPN,2019,J,1,114136
3160,Japan,JPN,2019,J,2,79098
3160,Japan,JPN,2019,K,1,28065
3160,Japan,JPN,2019,K,2,24677
3160,Japan,JPN,2019,L,1,1117
3160,Japan,JPN,2019,L,2,1565
3160,Japan,JPN,2019,M,1,3644
3160,Japan,JPN,2019,M,2,5352
3160,Japan,JPN,2019,N,1,18972
3160,Japan,JPN,2019,N,2,21974
3160,Japan,JPN,2019,O,2,32
3160,Japan,JPN,2019,P,1,251
3160,Japan,JPN,2019,P,2,203
3160,Japan,JPN,2019,Q,1,954
3160,Japan,JPN,2019,Q,2,1122
3160,Japan,JPN,2019,R,1,48355
3160,Japan,JPN,2019,R,2,100370
3160,Japan,JPN,2019,V,1,2951
3160,Japan,JPN,2019,V,2,1328
3160,Japan,JPN,2019,W,1,13729
3160,Japan,JPN,2019,W,2,12198
3160,Japan,JPN,2019,X,1,19473
3160,Japan,JPN,2019,X,2,9159
3160,Japan,JPN,2019,Y,1,4504
3160,Japan,JPN,2019,Y,2,3372
3160,Japan,JPN,2020,A,1,715087
3160,Japan,JPN,2020,A,2,674846
3160,Japan,JPN,2020,B,1,2653
3160,Japan,JPN,2020,B,2,2300
3160,Japan,JPN,2020,C,1,220989
3160,Japan,JPN,2020,C,2,157396
3160,Japan,JPN,2020,D,1,8963
3160,Japan,JPN,2020,D,2,8493
3160,Japan,JPN,2020,E,1,11809
3160,Japan,JPN,2020,E,2,10648
3160,Japan,JPN,2020,F,1,8864
3160,Japan,JPN,2020,F,2,14251
3160,Japan,JPN,2020,G,1,23735
3160,Japan,JPN,2020,G,2,27530
3160,Japan,JPN,2020,H,1,15
3160,Japan,JPN,2020,H,2,18
3160,Japan,JPN,2020,I,1,166887
3160,Japan,JPN,2020,I,2,177958
3160,Japan,JPN,2020,J,1,104871
3160,Japan,JPN,2020,J,2,67856
3160,Japan,JPN,2020,K,1,28886
3160,Japan,JPN,2020,K,2,24987
3160,Japan,JPN,2020,L,1,1104
3160,Japan,JPN,2020,L,2,1718
3160,Japan,JPN,2020,M,1,3523
3160,Japan,JPN,2020,M,2,5475
3160,Japan,JPN,2020,N,1,19793
3160,Japan,JPN,2020,N,2,22712
3160,Japan,JPN,2020,O,2,23
3160,Japan,JPN,2020,P,1,246
3160,Japan,JPN,2020,P,2,196
3160,Japan,JPN,2020,Q,1,849
3160,Japan,JPN,2020,Q,2,1017
3160,Japan,JPN,2020,R,1,53146
3160,Japan,JPN,2020,R,2,106966
3160,Japan,JPN,2020,U,1,2094
3160,Japan,JPN,2020,U,2,1372
3160,Japan,JPN,2020,V,1,2566
3160,Japan,JPN,2020,V,2,1152
3160,Japan,JPN,2020,W,1,13542
3160,Japan,JPN,2020,W,2,11792
3160,Japan,JPN,2020,X,1,19504
3160,Japan,JPN,2020,X,2,10005
3160,Japan,JPN,2020,Y,1,4542
3160,Japan,JPN,2020,Y,2,3131
3160,Japan,JPN,2021,A,1,746550
3160,Japan,JPN,2021,A,2,710798
3160,Japan,JPN,2021,B,1,2480
3160,Japan,JPN,2021,B,2,2188
3160,Japan,JPN,2021,C,1,222467
3160,Japan,JPN,2021,C,2,159038
3160,Japan,JPN,2021,D,1,9323
3160,Japan,JPN,2021,D,2,8755
3160,Japan,JPN,2021,E,1,12213
3160,Japan,JPN,2021,E,2,11224
3160,Japan,JPN,2021,F,1,9528
3160,Japan,JPN,2021,F,2,15438
3160,Japan,JPN,2021,G,1,25502
3160,Japan,JPN,2021,G,2,29964
3160,Japan,JPN,2021,H,1,19
3160,Japan,JPN,2021,H,2,13
3160,Japan,JPN,2021,I,1,173393
3160,Japan,JPN,2021,I,2,184168
3160,Japan,JPN,2021,J,1,107729
3160,Japan,JPN,2021,J,2,67761
3160,Japan,JPN,2021,K,1,29854
3160,Japan,JPN,2021,K,2,25928
3160,Japan,JPN,2021,L,1,1278
3160,Japan,JPN,2021,L,2,1825
3160,Japan,JPN,2021,M,1,3894
3160,Japan,JPN,2021,M,2,5782
3160,Japan,JPN,2021,N,1,21754
3160,Japan,JPN,2021,N,2,24541
3160,Japan,JPN,2021,O,2,28
3160,Japan,JPN,2021,P,1,219
3160,Japan,JPN,2021,P,2,189
3160,Japan,JPN,2021,Q,1,947
3160,Japan,JPN,2021,Q,2,1016
3160,Japan,JPN,2021,R,1,59191
3160,Japan,JPN,2021,R,2,121128
3160,Japan,JPN,2021,U,1,9743
